i,start,fold,time
18393,526100224,4.0,0.6562996506690979
18394,526125224,4.0,0.6498991847038269
18395,526150224,4.0,0.6434987187385559
18396,526175224,4.0,0.6371982097625732
18397,526200224,4.0,0.6307977437973022
18398,526225224,4.0,0.6243972778320312
18399,526250224,4.0,0.6179968118667603
18400,526275224,4.0,0.6115963459014893
18401,526300224,4.0,0.6051958799362183
18402,526325224,4.0,0.5977999567985535
18403,526350224,4.0,0.5913994908332825
18404,526375224,4.0,0.5849990248680115
18405,526400224,4.0,0.5785985589027405
18406,526425224,4.0,0.5721980929374695
18407,526450224,4.0,0.5658976435661316
18408,526475224,4.0,0.5594971179962158
18409,526500224,4.0,0.5530966520309448
18410,526525224,4.0,0.5466961860656738
18411,526550224,4.0,0.5402957201004028
18412,526575224,4.0,0.532899796962738
18413,526600224,4.0,0.526499330997467
18414,526625224,4.0,0.520098865032196
18415,526650224,4.0,0.513698399066925
18416,526800224,1.0,0.4753955900669098
18417,526825224,1.0,0.4679996371269226
18418,526850224,1.0,0.4615991711616516
18419,526875224,1.0,0.4551987051963806
18420,526900224,1.0,0.4487982392311096
18421,526925224,1.0,0.4423977732658386
18422,526950224,1.0,0.43609729409217834
18423,526975224,1.0,0.42969682812690735
18424,527000224,1.0,0.42329636216163635
18425,527025224,1.0,0.41689589619636536
18426,527050224,1.0,0.4094999432563782
18427,527075224,1.0,0.4030994772911072
18428,527100224,1.0,0.3966990113258362
18429,527125224,1.0,0.3902985453605652
18430,527150224,1.0,0.3838980793952942
18431,527175224,1.0,0.3774976134300232
18432,527200224,1.0,0.3711971342563629
18433,527225224,1.0,0.3647966682910919
18434,527250224,1.0,0.3583962023258209
18435,527275224,1.0,0.3519957363605499
18436,527300224,1.0,0.34459978342056274
18437,527325224,1.0,0.33819931745529175
18438,527350224,1.0,0.33179885149002075
18439,527375224,1.0,0.32539838552474976
18440,527400224,1.0,0.31899791955947876
18441,527425224,1.0,0.31259745359420776
18442,527450224,1.0,0.3062969744205475
18443,527475224,1.0,0.2998965084552765
18444,527500224,1.0,0.2934960424900055
18445,527525224,1.0,0.2870955765247345
18446,527550224,1.0,0.2796996235847473
18447,527575224,1.0,0.2732991576194763
18448,527600224,1.0,0.2668986916542053
18449,527625224,1.0,0.2604982256889343
18450,527650224,1.0,0.25409775972366333
18451,527800224,3.0,0.21469946205615997
18452,527825224,3.0,0.2083989977836609
18453,527850224,3.0,0.2019985318183899
18454,527875224,3.0,0.1955980658531189
18455,527900224,3.0,0.1891975998878479
18456,527925224,3.0,0.1827971339225769
18457,527950224,3.0,0.1763966679573059
18458,527975224,3.0,0.17009620368480682
18459,528000224,3.0,0.16369573771953583
18460,528025224,3.0,0.15619976818561554
18461,528050224,3.0,0.14979930222034454
18462,528075224,3.0,0.14349883794784546
18463,528100224,3.0,0.13709837198257446
18464,528125224,3.0,0.13069790601730347
18465,528150224,3.0,0.12429744005203247
18466,528175224,3.0,0.11789697408676147
18467,528200224,3.0,0.11149650812149048
18468,528225224,3.0,0.1051960363984108
18469,528250224,3.0,0.0987955704331398
18470,528275224,3.0,0.09129960834980011
18471,528300224,3.0,0.08489914238452911
18472,528325224,3.0,0.07859867811203003
18473,528350224,3.0,0.07219821214675903
18474,528375224,3.0,0.06579774618148804
18475,528400224,3.0,0.05939728021621704
18476,528425224,3.0,0.052996814250946045
18477,528450224,3.0,0.04659634828567505
18478,528475224,3.0,0.040295880287885666
18479,528500224,3.0,0.032799918204545975
18480,528525224,3.0,0.026399454101920128
18481,528550224,3.0,0.019998986274003983
18482,528575224,3.0,0.013698520138859749
18483,528600224,3.0,0.007298054173588753
18484,528625224,3.0,0.0008975876262411475
18485,528777114,2.0,14.713497161865234
18486,528802114,2.0,14.707097053527832
18487,528827114,2.0,14.700695991516113
18488,528852114,2.0,14.694396018981934
18489,528877114,2.0,14.68690013885498
18490,528902114,2.0,14.680499076843262
18491,528927114,2.0,14.67409896850586
18492,528952114,2.0,14.667798042297363
18493,528977114,2.0,14.661397933959961
18494,529002114,2.0,14.654997825622559
18495,529027114,2.0,14.64859676361084
18496,529052114,2.0,14.642196655273438
18497,529077114,2.0,14.635796546936035
18498,529102114,2.0,14.629495620727539
18499,529127114,2.0,14.621999740600586
18500,529152114,2.0,14.615599632263184
18501,529177114,2.0,14.609198570251465
18502,529202114,2.0,14.602898597717285
18503,529227114,2.0,14.596497535705566
18504,529252114,2.0,14.590097427368164
18505,529277114,2.0,14.583697319030762
18506,529302114,2.0,14.577296257019043
18507,529327114,2.0,14.57089614868164
18508,529352114,2.0,14.56350040435791
18509,529377114,2.0,14.557099342346191
18510,529402114,2.0,14.550699234008789
18511,529427114,2.0,14.54429817199707
18512,529452114,2.0,14.53799819946289
18513,529477114,2.0,14.531598091125488
18514,529502114,2.0,14.52519702911377
18515,529527114,2.0,14.518796920776367
18516,529552114,2.0,14.512395858764648
18517,529577114,2.0,14.505995750427246
18518,529602114,2.0,14.498600006103516
18519,529627114,2.0,14.492198944091797
18520,529777114,1.0,14.453896522521973
18521,529802114,1.0,14.44749641418457
18522,529827114,1.0,14.441095352172852
18523,529852114,1.0,14.433699607849121
18524,529877114,1.0,14.427299499511719
18525,529902114,1.0,14.4208984375
18526,529927114,1.0,14.414498329162598
18527,529952114,1.0,14.408098220825195
18528,529977114,1.0,14.4017972946167
18529,530002114,1.0,14.395397186279297
18530,530027114,1.0,14.388996124267578
18531,530052114,1.0,14.382596015930176
18532,530077114,1.0,14.375200271606445
18533,530102114,1.0,14.368799209594727
18534,530127114,1.0,14.362399101257324
18535,530152114,1.0,14.355998992919922
18536,530177114,1.0,14.349597930908203
18537,530202114,1.0,14.3431978225708
18538,530227114,1.0,14.336896896362305
18539,530252114,1.0,14.330496788024902
18540,530277114,1.0,14.3240966796875
18541,530302114,1.0,14.317695617675781
18542,530327114,1.0,14.31029987335205
18543,530352114,1.0,14.303899765014648
18544,530377114,1.0,14.29749870300293
18545,530402114,1.0,14.291098594665527
18546,530427114,1.0,14.284697532653809
18547,530452114,1.0,14.278297424316406
18548,530477114,1.0,14.271997451782227
18549,530502114,1.0,14.265596389770508
18550,530527114,1.0,14.259196281433105
18551,530552114,1.0,14.252795219421387
18552,530577114,1.0,14.245399475097656
18553,530602114,1.0,14.238999366760254
18554,530627114,1.0,14.232598304748535
18555,530777114,0.0,14.194295883178711
18556,530802114,0.0,14.186800003051758
18557,530827114,0.0,14.180499076843262
18558,530852114,0.0,14.17409896850586
18559,530877114,0.0,14.167698860168457
18560,530902114,0.0,14.161297798156738
18561,530927114,0.0,14.154897689819336
18562,530952114,0.0,14.148497581481934
18563,530977114,0.0,14.142196655273438
18564,531002114,0.0,14.135796546936035
18565,531027114,0.0,14.129395484924316
18566,531052114,0.0,14.121899604797363
18567,531077114,0.0,14.115599632263184
18568,531102114,0.0,14.109198570251465
18569,531127114,0.0,14.102798461914062
18570,531152114,0.0,14.09639835357666
18571,531177114,0.0,14.089997291564941
18572,531202114,0.0,14.083597183227539
18573,531227114,0.0,14.07719612121582
18574,531252114,0.0,14.07089614868164
18575,531277114,0.0,14.064496040344238
18576,531302114,0.0,14.056999206542969
18577,531327114,0.0,14.050599098205566
18578,531352114,0.0,14.044299125671387
18579,531377114,0.0,14.037898063659668
18580,531402114,0.0,14.031497955322266
18581,531427114,0.0,14.025096893310547
18582,531452114,0.0,14.018696784973145
18583,531477114,0.0,14.012296676635742
18584,531502114,0.0,14.005995750427246
18585,531527114,0.0,13.998499870300293
18586,531552114,0.0,13.99209976196289
18587,531577114,0.0,13.985698699951172
18588,531602114,0.0,13.979398727416992
18589,531627114,0.0,13.972997665405273
18590,531777114,0.0,13.933599472045898
18591,531802114,0.0,13.927199363708496
18592,531827114,0.0,13.920799255371094
18593,531852114,0.0,13.914498329162598
18594,531877114,0.0,13.908098220825195
18595,531902114,0.0,13.901697158813477
18596,531927114,0.0,13.895297050476074
18597,531952114,0.0,13.888896942138672
18598,531977114,0.0,13.882495880126953
18599,532002114,0.0,13.876195907592773
18600,532027114,0.0,13.86870002746582
18601,532052114,0.0,13.862298965454102
18602,532077114,0.0,13.8558988571167
18603,532102114,0.0,13.849597930908203
18604,532127114,0.0,13.8431978225708
18605,532152114,0.0,13.836797714233398
18606,532177114,0.0,13.83039665222168
18607,532202114,0.0,13.823996543884277
18608,532227114,0.0,13.817595481872559
18609,532252114,0.0,13.810199737548828
18610,532277114,0.0,13.803799629211426
18611,532302114,0.0,13.797398567199707
18612,532327114,0.0,13.790998458862305
18613,532352114,0.0,13.784598350524902
18614,532377114,0.0,13.778297424316406
18615,532402114,0.0,13.771897315979004
18616,532427114,0.0,13.765496253967285
18617,532452114,0.0,13.759096145629883
18618,532477114,0.0,13.75269603729248
18619,532502114,0.0,13.745299339294434
18620,532527114,0.0,13.738899230957031
18621,532552114,0.0,13.732499122619629
18622,532577114,0.0,13.72609806060791
18623,532602114,0.0,13.719697952270508
18624,532627114,0.0,13.713397026062012
18625,532777114,0.0,13.673998832702637
18626,532802114,0.0,13.667598724365234
18627,532827114,0.0,13.661198616027832
18628,532852114,0.0,13.654797554016113
18629,532877114,0.0,13.648497581481934
18630,532902114,0.0,13.642096519470215
18631,532927114,0.0,13.635696411132812
18632,532952114,0.0,13.62929630279541
18633,532977114,0.0,13.621899604797363
18634,533002114,0.0,13.615499496459961
18635,533027114,0.0,13.609099388122559
18636,533052114,0.0,13.60269832611084
18637,533077114,0.0,13.596298217773438
18638,533102114,0.0,13.589897155761719
18639,533127114,0.0,13.583597183227539
18640,533152114,0.0,13.577197074890137
18641,533177114,0.0,13.570796012878418
18642,533202114,0.0,13.564395904541016
18643,533227114,0.0,13.557000160217285
18644,533252114,0.0,13.550599098205566
18645,533277114,0.0,13.544198989868164
18646,533302114,0.0,13.537798881530762
18647,533327114,0.0,13.531397819519043
18648,533352114,0.0,13.52499771118164
18649,533377114,0.0,13.518696784973145
18650,533402114,0.0,13.512296676635742
18651,533427114,0.0,13.505895614624023
18652,533452114,0.0,13.499495506286621
18653,533477114,0.0,13.49209976196289
18654,533502114,0.0,13.485699653625488
18655,533527114,0.0,13.47929859161377
18656,533552114,0.0,13.472898483276367
18657,533577114,0.0,13.466497421264648
18658,533602114,0.0,13.460097312927246
18659,533627114,0.0,13.453697204589844
18660,533777114,2.0,13.414398193359375
18661,533802114,2.0,13.407998085021973
18662,533827114,2.0,13.40159797668457
18663,533852114,2.0,13.395196914672852
18664,533877114,2.0,13.38879680633545
18665,533902114,2.0,13.382495880126953
18666,533927114,2.0,13.37609577178955
18667,533952114,2.0,13.368599891662598
18668,533977114,2.0,13.362199783325195
18669,534002114,2.0,13.3558988571167
18670,534027114,2.0,13.349498748779297
18671,534052114,2.0,13.343097686767578
18672,534077114,2.0,13.336697578430176
18673,534102114,2.0,13.330297470092773
18674,534127114,2.0,13.323896408081055
18675,534152114,2.0,13.317596435546875
18676,534177114,2.0,13.311195373535156
18677,534202114,2.0,13.303699493408203
18678,534227114,2.0,13.2972993850708
18679,534252114,2.0,13.290998458862305
18680,534277114,2.0,13.284598350524902
18681,534302114,2.0,13.2781982421875
18682,534327114,2.0,13.271797180175781
18683,534352114,2.0,13.265397071838379
18684,534377114,2.0,13.25899600982666
18685,534402114,2.0,13.25269603729248
18686,534427114,2.0,13.245200157165527
18687,534452114,2.0,13.238799095153809
18688,534477114,2.0,13.232398986816406
18689,534502114,2.0,13.226099014282227
18690,534527114,2.0,13.219697952270508
18691,534552114,2.0,13.213297843933105
18692,534577114,2.0,13.206896781921387
18693,534602114,2.0,13.200496673583984
18694,534627114,2.0,13.194096565246582
18695,534777114,3.0,13.154797554016113
18696,534802114,3.0,13.148397445678711
18697,534827114,3.0,13.141997337341309
18698,534852114,3.0,13.13559627532959
18699,534877114,3.0,13.129196166992188
18700,534902114,3.0,13.122796058654785
18701,534927114,3.0,13.115399360656738
18702,534952114,3.0,13.108999252319336
18703,534977114,3.0,13.102599143981934
18704,535002114,3.0,13.096198081970215
18705,535027114,3.0,13.089898109436035
18706,535052114,3.0,13.083497047424316
18707,535077114,3.0,13.077096939086914
18708,535102114,3.0,13.070696830749512
18709,535127114,3.0,13.064295768737793
18710,535152114,3.0,13.056900024414062
18711,535177114,3.0,13.05049991607666
18712,535202114,3.0,13.044098854064941
18713,535227114,3.0,13.037698745727539
18714,535252114,3.0,13.03129768371582
18715,535277114,3.0,13.02499771118164
18716,535302114,3.0,13.018597602844238
18717,535327114,3.0,13.01219654083252
18718,535352114,3.0,13.005796432495117
18719,535377114,3.0,12.999395370483398
18720,535402114,3.0,12.991999626159668
18721,535427114,3.0,12.985599517822266
18722,535452114,3.0,12.979198455810547
18723,535477114,3.0,12.972798347473145
18724,535502114,3.0,12.966398239135742
18725,535527114,3.0,12.960097312927246
18726,535552114,3.0,12.953697204589844
18727,535577114,3.0,12.947296142578125
18728,535602114,3.0,12.940896034240723
18729,535627114,3.0,12.93449592590332
18730,535777114,3.0,12.895196914672852
18731,535802114,3.0,12.88879680633545
18732,535827114,3.0,12.882396697998047
18733,535852114,3.0,12.875995635986328
18734,535877114,3.0,12.868599891662598
18735,535902114,3.0,12.862199783325195
18736,535927114,3.0,12.855798721313477
18737,535952114,3.0,12.849398612976074
18738,535977114,3.0,12.842998504638672
18739,536002114,3.0,12.836597442626953
18740,536027114,3.0,12.83019733428955
18741,536052114,3.0,12.823896408081055
18742,536077114,3.0,12.817496299743652
18743,536102114,3.0,12.81109619140625
18744,536127114,3.0,12.80359935760498
18745,536152114,3.0,12.7972993850708
18746,536177114,3.0,12.790899276733398
18747,536202114,3.0,12.78449821472168
18748,536227114,3.0,12.778098106384277
18749,536252114,3.0,12.771697044372559
18750,536277114,3.0,12.765296936035156
18751,536302114,3.0,12.758996963500977
18752,536327114,3.0,12.752595901489258
18753,536352114,3.0,12.746195793151855
18754,536377114,3.0,12.738699913024902
18755,536402114,3.0,12.732398986816406
18756,536427114,3.0,12.725998878479004
18757,536452114,3.0,12.719597816467285
18758,536477114,3.0,12.713197708129883
18759,536502114,3.0,12.70679759979248
18760,536527114,3.0,12.700396537780762
18761,536552114,3.0,12.694096565246582
18762,536577114,3.0,12.687695503234863
18763,536602114,3.0,12.68019962310791
18764,536627114,3.0,12.673799514770508
18765,536777114,1.0,12.635497093200684
18766,536802114,1.0,12.629196166992188
18767,536827114,1.0,12.622796058654785
18768,536852114,1.0,12.615300178527832
18769,536877114,1.0,12.608899116516113
18770,536902114,1.0,12.602599143981934
18771,536927114,1.0,12.596198081970215
18772,536952114,1.0,12.589797973632812
18773,536977114,1.0,12.58339786529541
18774,537002114,1.0,12.576996803283691
18775,537027114,1.0,12.570596694946289
18776,537052114,1.0,12.56419563293457
18777,537077114,1.0,12.55789566040039
18778,537102114,1.0,12.550399780273438
18779,537127114,1.0,12.543998718261719
18780,537152114,1.0,12.537598609924316
18781,537177114,1.0,12.531298637390137
18782,537202114,1.0,12.524897575378418
18783,537227114,1.0,12.518497467041016
18784,537252114,1.0,12.512096405029297
18785,537277114,1.0,12.505696296691895
18786,537302114,1.0,12.499296188354492
18787,537327114,1.0,12.491899490356445
18788,537352114,1.0,12.485499382019043
18789,537377114,1.0,12.47909927368164
18790,537402114,1.0,12.472698211669922
18791,537427114,1.0,12.466398239135742
18792,537452114,1.0,12.459997177124023
18793,537477114,1.0,12.453597068786621
18794,537502114,1.0,12.447196960449219
18795,537527114,1.0,12.4407958984375
18796,537552114,1.0,12.434395790100098
18797,537577114,1.0,12.427000045776367
18798,537602114,1.0,12.420598983764648
18799,537627114,1.0,12.414198875427246
18800,537777114,2.0,12.375896453857422
18801,537802114,2.0,12.369495391845703
18802,537827114,2.0,12.362099647521973
18803,537852114,2.0,12.35569953918457
18804,537877114,2.0,12.349298477172852
18805,537902114,2.0,12.34289836883545
18806,537927114,2.0,12.336597442626953
18807,537952114,2.0,12.33019733428955
18808,537977114,2.0,12.323797225952148
18809,538002114,2.0,12.31739616394043
18810,538027114,2.0,12.310996055603027
18811,538052114,2.0,12.303600311279297
18812,538077114,2.0,12.297199249267578
18813,538102114,2.0,12.290799140930176
18814,538127114,2.0,12.284398078918457
18815,538152114,2.0,12.277997970581055
18816,538177114,2.0,12.271697998046875
18817,538202114,2.0,12.265296936035156
18818,538227114,2.0,12.258896827697754
18819,538252114,2.0,12.252495765686035
18820,538277114,2.0,12.246095657348633
18821,538302114,2.0,12.238699913024902
18822,538327114,2.0,12.232298851013184
18823,538352114,2.0,12.225898742675781
18824,538377114,2.0,12.219498634338379
18825,538402114,2.0,12.21309757232666
18826,538427114,2.0,12.206697463989258
18827,538452114,2.0,12.200396537780762
18828,538477114,2.0,12.19399642944336
18829,538502114,2.0,12.187596321105957
18830,538527114,2.0,12.181195259094238
18831,538552114,2.0,12.173799514770508
18832,538577114,2.0,12.167399406433105
18833,538602114,2.0,12.160998344421387
18834,538627114,2.0,12.154598236083984
18835,538777114,3.0,12.11520004272461
18836,538802114,3.0,12.108899116516113
18837,538827114,3.0,12.102499008178711
18838,538852114,3.0,12.096098899841309
18839,538877114,3.0,12.08969783782959
18840,538902114,3.0,12.083297729492188
18841,538927114,3.0,12.076896667480469
18842,538952114,3.0,12.070596694946289
18843,538977114,3.0,12.064196586608887
18844,539002114,3.0,12.057795524597168
18845,539027114,3.0,12.050299644470215
18846,539052114,3.0,12.043999671936035
18847,539077114,3.0,12.037598609924316
18848,539102114,3.0,12.031198501586914
18849,539127114,3.0,12.024797439575195
18850,539152114,3.0,12.018397331237793
18851,539177114,3.0,12.01199722290039
18852,539202114,3.0,12.005696296691895
18853,539227114,3.0,11.999296188354492
18854,539252114,3.0,11.992895126342773
18855,539277114,3.0,11.98539924621582
18856,539302114,3.0,11.97909927368164
18857,539327114,3.0,11.972698211669922
18858,539352114,3.0,11.96629810333252
18859,539377114,3.0,11.959897994995117
18860,539402114,3.0,11.953496932983398
18861,539427114,3.0,11.947096824645996
18862,539452114,3.0,11.940696716308594
18863,539477114,3.0,11.934395790100098
18864,539502114,3.0,11.926899909973145
18865,539527114,3.0,11.920499801635742
18866,539552114,3.0,11.914098739624023
18867,539577114,3.0,11.907798767089844
18868,539602114,3.0,11.901397705078125
18869,539627114,3.0,11.894997596740723
18870,539777114,0.0,11.855599403381348
18871,539802114,0.0,11.849198341369629
18872,539827114,0.0,11.84289836883545
18873,539852114,0.0,11.836498260498047
18874,539877114,0.0,11.830097198486328
18875,539902114,0.0,11.823697090148926
18876,539927114,0.0,11.817296028137207
18877,539952114,0.0,11.810895919799805
18878,539977114,0.0,11.804595947265625
18879,540002114,0.0,11.797099113464355
18880,540027114,0.0,11.790699005126953
18881,540052114,0.0,11.78429889678955
18882,540077114,0.0,11.777997970581055
18883,540102114,0.0,11.771597862243652
18884,540127114,0.0,11.765196800231934
18885,540152114,0.0,11.758796691894531
18886,540177114,0.0,11.752396583557129
18887,540202114,0.0,11.74599552154541
18888,540227114,0.0,11.73859977722168
18889,540252114,0.0,11.732199668884277
18890,540277114,0.0,11.725798606872559
18891,540302114,0.0,11.719398498535156
18892,540327114,0.0,11.71309757232666
18893,540352114,0.0,11.706697463989258
18894,540377114,0.0,11.700297355651855
18895,540402114,0.0,11.693896293640137
18896,540427114,0.0,11.687496185302734
18897,540452114,0.0,11.681096076965332
18898,540477114,0.0,11.673699378967285
18899,540502114,0.0,11.667299270629883
18900,540527114,0.0,11.66089916229248
18901,540552114,0.0,11.654498100280762
18902,540577114,0.0,11.648198127746582
18903,540602114,0.0,11.641797065734863
18904,540627114,0.0,11.635396957397461
18905,540777114,2.0,11.595998764038086
18906,540802114,2.0,11.589597702026367
18907,540827114,2.0,11.583197593688965
18908,540852114,2.0,11.576897621154785
18909,540877114,2.0,11.570496559143066
18910,540902114,2.0,11.564096450805664
18911,540927114,2.0,11.557695388793945
18912,540952114,2.0,11.550299644470215
18913,540977114,2.0,11.543899536132812
18914,541002114,2.0,11.537498474121094
18915,541027114,2.0,11.531098365783691
18916,541052114,2.0,11.524698257446289
18917,541077114,2.0,11.51829719543457
18918,541102114,2.0,11.51199722290039
18919,541127114,2.0,11.505596160888672
18920,541152114,2.0,11.49919605255127
18921,541177114,2.0,11.492795944213867
18922,541202114,2.0,11.48539924621582
18923,541227114,2.0,11.478999137878418
18924,541252114,2.0,11.472599029541016
18925,541277114,2.0,11.466197967529297
18926,541302114,2.0,11.459797859191895
18927,541327114,2.0,11.453397750854492
18928,541352114,2.0,11.447096824645996
18929,541377114,2.0,11.440696716308594
18930,541402114,2.0,11.434295654296875
18931,541427114,2.0,11.426799774169922
18932,541452114,2.0,11.420499801635742
18933,541477114,2.0,11.414098739624023
18934,541502114,2.0,11.407698631286621
18935,541527114,2.0,11.401298522949219
18936,541552114,2.0,11.3948974609375
18937,541577114,2.0,11.388497352600098
18938,541602114,2.0,11.382196426391602
18939,541627114,2.0,11.3757963180542
18940,541777114,4.0,11.336398124694824
18941,541802114,4.0,11.329997062683105
18942,541827114,4.0,11.323596954345703
18943,541852114,4.0,11.3171968460083
18944,541877114,4.0,11.310895919799805
18945,541902114,4.0,11.304495811462402
18946,541927114,4.0,11.29699993133545
18947,541952114,4.0,11.29059886932373
18948,541977114,4.0,11.28429889678955
18949,542002114,4.0,11.277897834777832
18950,542027114,4.0,11.27149772644043
18951,542052114,4.0,11.265097618103027
18952,542077114,4.0,11.258696556091309
18953,542102114,4.0,11.252296447753906
18954,542127114,4.0,11.24599552154541
18955,542152114,4.0,11.238499641418457
18956,542177114,4.0,11.232099533081055
18957,542202114,4.0,11.225699424743652
18958,542227114,4.0,11.219398498535156
18959,542252114,4.0,11.212998390197754
18960,542277114,4.0,11.206597328186035
18961,542302114,4.0,11.200197219848633
18962,542327114,4.0,11.19379711151123
18963,542352114,4.0,11.187396049499512
18964,542377114,4.0,11.181096076965332
18965,542402114,4.0,11.173600196838379
18966,542427114,4.0,11.16719913482666
18967,542452114,4.0,11.160799026489258
18968,542477114,4.0,11.154498100280762
18969,542502114,4.0,11.14809799194336
18970,542527114,4.0,11.141697883605957
18971,542552114,4.0,11.135296821594238
18972,542577114,4.0,11.128896713256836
18973,542602114,4.0,11.122495651245117
18974,542627114,4.0,11.116195678710938
18975,542777114,4.0,11.076797485351562
18976,542802114,4.0,11.070396423339844
18977,542827114,4.0,11.063996315002441
18978,542852114,4.0,11.057596206665039
18979,542877114,4.0,11.050200462341309
18980,542902114,4.0,11.04379940032959
18981,542927114,4.0,11.037399291992188
18982,542952114,4.0,11.030998229980469
18983,542977114,4.0,11.024698257446289
18984,543002114,4.0,11.01829719543457
18985,543027114,4.0,11.011897087097168
18986,543052114,4.0,11.005496978759766
18987,543077114,4.0,10.999095916748047
18988,543102114,4.0,10.992695808410645
18989,543127114,4.0,10.985300064086914
18990,543152114,4.0,10.978899002075195
18991,543177114,4.0,10.972498893737793
18992,543202114,4.0,10.96609878540039
18993,543227114,4.0,10.959697723388672
18994,543252114,4.0,10.953397750854492
18995,543277114,4.0,10.946996688842773
18996,543302114,4.0,10.940596580505371
18997,543327114,4.0,10.934196472167969
18998,543352114,4.0,10.92779541015625
18999,543377114,4.0,10.92039966583252
19000,543402114,4.0,10.913999557495117
19001,543427114,4.0,10.907598495483398
19002,543452114,4.0,10.901198387145996
19003,543477114,4.0,10.894798278808594
19004,543502114,4.0,10.888497352600098
19005,543527114,4.0,10.882097244262695
19006,543552114,4.0,10.875696182250977
19007,543577114,4.0,10.869296073913574
19008,543602114,4.0,10.861900329589844
19009,543627114,4.0,10.855499267578125
19010,543777114,0.0,10.8171968460083
19011,543802114,0.0,10.810795783996582
19012,543827114,0.0,10.80439567565918
19013,543852114,0.0,10.79699993133545
19014,543877114,0.0,10.790599822998047
19015,543902114,0.0,10.784198760986328
19016,543927114,0.0,10.777798652648926
19017,543952114,0.0,10.771397590637207
19018,543977114,0.0,10.764997482299805
19019,544002114,0.0,10.758696556091309
19020,544027114,0.0,10.752296447753906
19021,544052114,0.0,10.745896339416504
19022,544077114,0.0,10.739495277404785
19023,544102114,0.0,10.732099533081055
19024,544127114,0.0,10.725699424743652
19025,544152114,0.0,10.719298362731934
19026,544177114,0.0,10.712898254394531
19027,544202114,0.0,10.706498146057129
19028,544227114,0.0,10.70009708404541
19029,544252114,0.0,10.693696975708008
19030,544277114,0.0,10.687396049499512
19031,544302114,0.0,10.68099594116211
19032,544327114,0.0,10.673500061035156
19033,544352114,0.0,10.667099952697754
19034,544377114,0.0,10.660799026489258
19035,544402114,0.0,10.654398918151855
19036,544427114,0.0,10.647997856140137
19037,544452114,0.0,10.641597747802734
19038,544477114,0.0,10.635197639465332
19039,544502114,0.0,10.628796577453613
19040,544527114,0.0,10.622496604919434
19041,544552114,0.0,10.616095542907715
19042,544577114,0.0,10.608599662780762
19043,544602114,0.0,10.60219955444336
19044,544627114,0.0,10.595898628234863
19045,544777114,2.0,10.557596206665039
19046,544802114,2.0,10.551196098327637
19047,544827114,2.0,10.543699264526367
19048,544852114,2.0,10.537299156188965
19049,544877114,2.0,10.530999183654785
19050,544902114,2.0,10.524598121643066
19051,544927114,2.0,10.518198013305664
19052,544952114,2.0,10.511796951293945
19053,544977114,2.0,10.505396842956543
19054,545002114,2.0,10.49899673461914
19055,545027114,2.0,10.492695808410645
19056,545052114,2.0,10.485199928283691
19057,545077114,2.0,10.478799819946289
19058,545102114,2.0,10.47239875793457
19059,545127114,2.0,10.46609878540039
19060,545152114,2.0,10.459697723388672
19061,545177114,2.0,10.45329761505127
19062,545202114,2.0,10.446897506713867
19063,545227114,2.0,10.440496444702148
19064,545252114,2.0,10.434096336364746
19065,545277114,2.0,10.427696228027344
19066,545302114,2.0,10.420299530029297
19067,545327114,2.0,10.413899421691895
19068,545352114,2.0,10.407499313354492
19069,545377114,2.0,10.401198387145996
19070,545402114,2.0,10.394798278808594
19071,545427114,2.0,10.388397216796875
19072,545452114,2.0,10.381997108459473
19073,545477114,2.0,10.37559700012207
19074,545502114,2.0,10.369195938110352
19075,545527114,2.0,10.36279582977295
19076,545552114,2.0,10.355400085449219
19077,545577114,2.0,10.3489990234375
19078,545602114,2.0,10.342598915100098
19079,545627114,2.0,10.336197853088379
19080,545777114,3.0,10.296899795532227
19081,545802114,3.0,10.290499687194824
19082,545827114,3.0,10.284098625183105
19083,545852114,3.0,10.277698516845703
19084,545877114,3.0,10.2712984085083
19085,545902114,3.0,10.264997482299805
19086,545927114,3.0,10.258597373962402
19087,545952114,3.0,10.252196311950684
19088,545977114,3.0,10.245796203613281
19089,546002114,3.0,10.239396095275879
19090,546027114,3.0,10.231999397277832
19091,546052114,3.0,10.22559928894043
19092,546077114,3.0,10.219199180603027
19093,546102114,3.0,10.212798118591309
19094,546127114,3.0,10.206398010253906
19095,546152114,3.0,10.20009708404541
19096,546177114,3.0,10.193696975708008
19097,546202114,3.0,10.187296867370605
19098,546227114,3.0,10.180895805358887
19099,546252114,3.0,10.174495697021484
19100,546277114,3.0,10.167099952697754
19101,546302114,3.0,10.160698890686035
19102,546327114,3.0,10.154298782348633
19103,546352114,3.0,10.14789867401123
19104,546377114,3.0,10.141497611999512
19105,546402114,3.0,10.135197639465332
19106,546427114,3.0,10.128796577453613
19107,546452114,3.0,10.122396469116211
19108,546477114,3.0,10.115996360778809
19109,546502114,3.0,10.108599662780762
19110,546527114,3.0,10.10219955444336
19111,546552114,3.0,10.095799446105957
19112,546577114,3.0,10.089398384094238
19113,546602114,3.0,10.082998275756836
19114,546627114,3.0,10.076597213745117
19115,546777114,1.0,10.037299156188965
19116,546802114,1.0,10.030899047851562
19117,546827114,1.0,10.024497985839844
19118,546852114,1.0,10.018097877502441
19119,546877114,1.0,10.011697769165039
19120,546902114,1.0,10.00529670715332
19121,546927114,1.0,9.99899673461914
19122,546952114,1.0,9.992595672607422
19123,546977114,1.0,9.98619556427002
